"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:5qNh5WtzMbfpSj2jLlBkoD","Your Power","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:7H3vJa2HHgxb7qqclOdfJ3","Your Power","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2021-04-29","https://i.scdn.co/image/ab67616d0000b273ba4cad4533efdd06fa843a39","1","1","245896","https://p.scdn.co/mp3-preview/a615fa9703894f6d2cff922b4e0f8346ac65c758?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUM72105934","spotify:user:bradnumber1","2021-08-08T09:26:31Z","art pop,pop","0.634","0.285","9","-14.007","0","0.0807","0.937","0.000359","0.232","0.203","129.65","4","","Darkroom/Interscope Records","C © 2021 Darkroom/Interscope Records, P ℗ 2021 Darkroom/Interscope Records"
"spotify:track:3u5vKV8Jr3XON1QWz1lUbP","Talk of the Town","spotify:artist:1QxaPWG1POM8Ul6WwsHq4y","John Farnham","spotify:album:4Zm7KcV47uD0sHageJyq2h","One Voice","spotify:artist:1QxaPWG1POM8Ul6WwsHq4y","John Farnham","2003-10-20","https://i.scdn.co/image/ab67616d0000b2733a1db30857beb481aa6e5345","2","6","224266","https://p.scdn.co/mp3-preview/da0c9cbee69e9c88d9f125c382dc32c2e9afadd9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","AUBM09341002","spotify:user:bradnumber1","2021-11-20T11:22:47Z","australian pop,australian rock","0.679","0.892","7","-9.401","1","0.0512","0.492","0.028","0.116","0.933","92.529","4","","BMG Music","P (P) 2003 BMG Australia Limited"
"spotify:track:7MXVkk9YMctZqd1Srtv4MB","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","The Weeknd, Daft Punk","spotify:album:2ODvWsOgouMbaA5xf0RkJe","Starboy","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2016-11-25","https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452","1","1","230453","https://p.scdn.co/mp3-preview/57c1238d183c40da3157c2892346f58445b1377c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","88","USUG11600976","spotify:user:bradnumber1","2021-08-08T09:26:31Z","canadian contemporary r&b,canadian pop,pop,electro,filter house,rock","0.679","0.587","7","-7.015","1","0.276","0.141","0.00000635","0.137","0.486","186.003","4","","Universal Republic Records","C © 2016 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc., P ℗ 2016 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc."
"spotify:track:3J19l4hOfwFFIF715BwVcG","Anthem for the Year 2000","spotify:artist:4iudEcmuPlYNdbP3e1bdn1","Silverchair","spotify:album:10bobqzP8mtragmflBolOM","Neon Ballroom","spotify:artist:4iudEcmuPlYNdbP3e1bdn1","Silverchair","1999-03-08","https://i.scdn.co/image/ab67616d0000b27302629081ad3b70375352dd19","1","2","247786","https://p.scdn.co/mp3-preview/6e9e16c09ac0ffdb00c3a49577c89fc29e30128f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","AUSM09800224","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alternative metal,alternative rock,australian alternative rock,australian psych,australian rock,grunge,nu metal,post-grunge","0.325","0.768","2","-7.51","1","0.0491","0.0426","0.00000404","0.27","0.454","176.6","4","","Sony Music Entertainment","P (P) 1999 Sony Music Entertainment Australia Pty Ltd"
"spotify:track:39C5FuZ8C8M0QI8CrMsPkR","Foreplay / Long Time","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","spotify:album:2QLp07RO6anZHmtcKTEvSC","Boston","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","1976","https://i.scdn.co/image/ab67616d0000b2738c1fadcc997a65384f34d694","1","3","467640","https://p.scdn.co/mp3-preview/eabd2479930dced0472b26d62224f49274f7820b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USSM17600873","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock","0.435","0.657","5","-8.868","1","0.0545","0.00983","0.00748","0.0923","0.209","118.704","4","","Epic/Legacy","P (P) 1976, 2006 Epic Records, a division of Sony Music Entertainment"
"spotify:track:3KhIpPRbkjr3p1eJkD51dj","New Romantics","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:3GT1SFfrltwpfWM2FB7zV4","1989 (Deluxe)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2014-10-27","https://i.scdn.co/image/ab67616d0000b273eb4ef60f82fdc4b489ac1950","1","16","230466","https://p.scdn.co/mp3-preview/8abfa84aa6b12e5aabf724ba36d404e5d2ad2251?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USCJY1431449","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop","0.633","0.889","5","-5.87","1","0.0715","0.00463","0.000458","0.0658","0.584","121.956","4","","Universal Music Group","C © 2014 Big Machine Records, LLC, P ℗ 2014 Big Machine Records, LLC"
"spotify:track:2l1GIxmkts2O0qYrlwGwF0","She - Original Stereo Version; 2006 Remaster","spotify:artist:320EPCSEezHt1rtbfwH6Ck","The Monkees","spotify:album:50zHjIiTOZM232gnWvOydX","More of The Monkees (Deluxe Edition)","spotify:artist:320EPCSEezHt1rtbfwH6Ck","The Monkees","1967-01-09","https://i.scdn.co/image/ab67616d0000b273360a1ae790aa71a0aac4983e","1","1","158960","https://p.scdn.co/mp3-preview/f618e29ac35f117a58f1cafbf734afacafe9728e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USRH10651267","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,beatlesque,bubblegum pop,classic rock,folk rock,mellow gold,rock,rock-and-roll,singer-songwriter,soft rock,sunshine pop","0.506","0.669","6","-6.755","0","0.0391","0.241","0.000002","0.116","0.763","119.267","4","","Rhino","C © 2006 Rhino Entertainment Company, P ℗ 2006 Rhino Entertainment Company, a Warner Music Group Company. All Rights Reserved. Manufactured & Marketed by Rhino Entertainment Company"
"spotify:track:1EuI95kVxZYLbENy8d6AOI","I'm Good?","spotify:artist:7dlqUnjoF2U2DkNDMhcgG4","Hilltop Hoods","spotify:album:5W3YMp8HlxyU6XtKsq9sxm","I'm Good?","spotify:artist:7dlqUnjoF2U2DkNDMhcgG4","Hilltop Hoods","2020-05-01","https://i.scdn.co/image/ab67616d0000b273a8d3c84f750d5fff1745217c","1","1","160186","https://p.scdn.co/mp3-preview/48aee5dda4d2b7d616758aadea7ca7e1e93853fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","AUHT01800391","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian hip hop","0.901","0.761","4","-5.986","0","0.0704","0.311","0","0.065","0.96","119.984","4","","Universal Music Australia Pty. Ltd.","C © 2020 Universal Music Australia Pty Ltd., P ℗ 2020 Universal Music Australia Pty Ltd."
"spotify:track:7Dm3dV3WPNdTgxoNY7YFnc","The Chain - 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:1bt6q2SruMsBtcerNVtpZB","Rumours","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b27357df7ce0eac715cf70e519a7","1","7","269813","https://p.scdn.co/mp3-preview/93de8b97f51f60e086c141c9d27622ab37944cc3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USWB10400053","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,classic rock,rock,soft rock,yacht rock","0.522","0.755","9","-6.95","1","0.0524","0.0517","0.0000663","0.0781","0.637","151.796","4","","Rhino/Warner Records","C © 2004 Warner Records Inc., P ℗ 2004 Warner Records Inc."
"spotify:track:0Pu71wxadDlB8fJXfjIjeJ","Shoop","spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ","Salt-N-Pepa","spotify:album:2W2EmEpud13QHlhCFS9P8g","Very Necessary","spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ","Salt-N-Pepa","1993-10-12","https://i.scdn.co/image/ab67616d0000b27331ac4ea81876d18519e4b6eb","1","7","248573","https://p.scdn.co/mp3-preview/4a88a15552524cf0f1a79184073de290ce60605a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USWWW0126118","spotify:user:bradnumber1","2021-08-08T09:26:31Z","girl group,golden age hip hop,hip hop,hip pop,old school hip hop,queens hip hop","0.939","0.674","0","-7.232","1","0.212","0.091","0","0.0565","0.792","96.918","4","","Mercury Records","C © 1993 UMG Recordings Inc., P ℗ 1993 UMG Recordings Inc."
"spotify:track:5PLC7cNlxWIMAZvXrtqsZm","Trouble","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","spotify:album:0fyXhpRRZOQkNP734QsnNm","Try This","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","2003-10-08","https://i.scdn.co/image/ab67616d0000b273e3804561af7c7d89f084a207","1","1","193600","https://p.scdn.co/mp3-preview/50b3720a9d02c097443243182ef24704614441a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAR10301058","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.575","0.933","7","-2.719","1","0.051","0.00822","0","0.244","0.848","135.5","4","","Arista","P (P) 2003 Arista Records, Inc."
"spotify:track:4stNldZRtgwvHvb34INX5y","You Got Me","spotify:artist:5DYAABs8rkY9VhwtENoQCz","Gavin DeGraw","spotify:album:0vOZevXSlfFuRrC4LLW49W","You Got Me","spotify:artist:5DYAABs8rkY9VhwtENoQCz","Gavin DeGraw","2014-07-28","https://i.scdn.co/image/ab67616d0000b273a87067e5e25b863774b0691c","1","1","227485","https://p.scdn.co/mp3-preview/fc87fb7dedb60de55af0319ad0ee31e6b7d0b87b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USRC11401788","spotify:user:bradnumber1","2021-08-08T09:26:31Z","neo mellow,pop rock","0.323","0.462","6","-8.898","1","0.0294","0.0531","0.0000445","0.08","0.188","105.995","4","","RCA Records Label","P (P) 2014 RCA Records, a division of Sony Music Entertainment"
"spotify:track:5LenBcq9xeHLC00Gn7AyYv","I Am the Beat","spotify:artist:5eytiLIJP1kOyllcpWTxea","The Look","spotify:album:1uZGQ394ykJhCIiEJeugre","The Look","spotify:artist:5eytiLIJP1kOyllcpWTxea","The Look","1981","https://i.scdn.co/image/ab67616d0000b2734e0efdc61ac73da80122fb4b","1","7","180547","https://p.scdn.co/mp3-preview/46344317a54388d705a1a3eb32ef63046c461ded?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","FR6V81663643","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.429","0.657","8","-9.708","1","0.0788","0.262","0.0000605","0.0506","0.784","174.984","4","","Rdeg","C 2013 Rdeg, P 1981 MCA Records"
"spotify:track:0K1ddNp1ev0zdik1EzuxkT","Well Hello","spotify:artist:0jwZXCdmqh8Ox5p2tOZF55","Yellowstone And Voice","spotify:album:0Z5RLckeah58f6J9vjBYWs","The Best of Red Bus Collection","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-06-10","https://i.scdn.co/image/ab67616d0000b2732663a0ec722e8cd0a8d0b7f6","1","12","174040","https://p.scdn.co/mp3-preview/229de6c06935943702089c4cb2b86c2b7fa3e423?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBBXS1506746","spotify:user:bradnumber1","2021-08-08T09:26:31Z","beatlesque","0.473","0.697","3","-6.253","1","0.03","0.0229","0","0.0396","0.894","77.181","4","","R.B Nostalgia","C 2016, R.B Nostalgia, P 2016, R.B Nostalgia"
"spotify:track:1A4a167Yf7bXEkVOqon1HK","Twistin' Matilda (And the Channel)","spotify:artist:7k4MYPtpz3fAViMuuLi9ry","Jimmy Soul","spotify:album:4LIwkxPEGbxwvq8Ut6XFYg","I You Wanna Be Happy","spotify:artist:7k4MYPtpz3fAViMuuLi9ry","Jimmy Soul","2013-12-02","https://i.scdn.co/image/ab67616d0000b273373e69d19b4c7c07690bf176","1","3","174933","https://p.scdn.co/mp3-preview/395bbe792264e99455e4159e5755dcc29fb01fff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMBZ91305574","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.535","0.775","7","-7.606","1","0.155","0.715","0","0.228","0.847","141.424","4","","Black Sheep Music","C (C) 2013 Entertain Me Europe LTD"
"spotify:track:34sAPj9hCZr4f814I3MWEy","Nothing Can Divide Us","spotify:artist:5bnNgwp3nooah9yHAHsnR4","Jason Donovan","spotify:album:6rL0xfZj23qRaFrGiTmvPP","Greatest Hits","spotify:artist:5bnNgwp3nooah9yHAHsnR4","Jason Donovan","2007-02-06","https://i.scdn.co/image/ab67616d0000b273cd12dd55b0c00f57c56571eb","1","1","226200","https://p.scdn.co/mp3-preview/bf99006fe32f957c34e7771eb6ea950c655149ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","AUMU08800142","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,australian pop,europop,new wave pop","0.702","0.788","7","-11.54","1","0.0423","0.0263","0.00000242","0.0436","0.852","120.1","4","","WM Australia","C © 1991 Mushroom Records, P ℗ 1991 Mushroom Records"
"spotify:track:1HXaX12pA7jVuwUczy5UOd","Its Only the Beginning","spotify:artist:3l1Tuoqd0JXoaOrAiOyrB0","Deborah Conway","spotify:album:3uJt66Vz0jymlFZxedk63k","String Of Pearls","spotify:artist:3l1Tuoqd0JXoaOrAiOyrB0","Deborah Conway","1991","https://i.scdn.co/image/ab67616d0000b2733c15e7f740f33a81922b80f5","1","2","281640","https://p.scdn.co/mp3-preview/0e535704f5582f9881ff1346e525c3efd8bab18b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","AUMU09400043","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock","0.562","0.692","4","-9.996","1","0.0361","0.0275","0.00000116","0.276","0.653","137.921","4","","WM Australia","C © 1991 Mushroom Records Pty Limited, P ℗ 1991 Mushroom Records Pty Limited"
"spotify:track:2gGxroCYEruO4Bco35RnGU","S.O.S.","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","spotify:album:3HEkMpWdo3cWS6wWfQV63a","Jonas Brothers (Standard French Version)","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","2007-01-01","https://i.scdn.co/image/ab67616d0000b273b5e240a13ba238ad4a053fff","1","1","153346","https://p.scdn.co/mp3-preview/e3537232f9b07c5a790914c932050b713bbd85e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USHR10723189","spotify:user:bradnumber1","2021-08-08T09:26:31Z","boy band,pop","0.587","0.697","7","-3.836","1","0.0682","0.000749","0","0.182","0.702","137.088","4","","Universal Music AS","C © 2008 Hollywood Records, Inc., Under Exclusive License to Universal Music International BV., P ℗ 2007 Hollywood Records, Inc., Under Exclusive License to Universal Music International BV."
"spotify:track:0cVyQfDyRnMJ0V3rjjdlU3","Lil Boo Thang","spotify:artist:4zoRNhOhsGX3w8yBAnFSQ8","Paul Russell","spotify:album:1j5AROUr8rq5xb2CXDIH1c","Lil Boo Thang","spotify:artist:4zoRNhOhsGX3w8yBAnFSQ8","Paul Russell","2023-08-18","https://i.scdn.co/image/ab67616d0000b273811b8a1d3649f63af1d5fb65","1","1","114233","https://p.scdn.co/mp3-preview/79f29532b707e2bd12e311d7dce2591b4d57437e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USAR12300323","spotify:user:bradnumber1","2023-12-17T02:27:20Z","indie r&b","0.85","0.699","0","-3.292","1","0.0776","0.152","0","0.32","0.915","114.481","4","","Arista Records","P (P) 2023 Paul Russell under exclusive license to Arista Records, a division of Sony Music Entertainment"
"spotify:track:2NELtMgQ8HSdrGrYQPLnC3","Piece by Piece","spotify:artist:3BmGtnKgCSGYIUhmivXKWX","Kelly Clarkson","spotify:album:7oKtXc3FkeOZTCB88YugON","Piece By Piece (Deluxe Version)","spotify:artist:3BmGtnKgCSGYIUhmivXKWX","Kelly Clarkson","2015-02-27","https://i.scdn.co/image/ab67616d0000b2738612619562d9e86624479ec8","1","5","257746","https://p.scdn.co/mp3-preview/f628a42dac2688f5c149768b0b2ee3a20f49fc3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBCTA1500005","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,talent show","0.59","0.808","1","-6.728","1","0.0408","0.000953","0.00000153","0.0918","0.601","106.029","4","","RCA Records Label","P (P) 2015 19 Recordings Limited under exclusive license to RCA Records"
"spotify:track:6vVfNqiMSku4FrqsqhurBK","Glamorous","spotify:artist:3r17AfJCCUqC9Lf0OAc73G, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Fergie, Ludacris","spotify:album:5jMAEt7ZLjqi5tSlf7EBQg","The Dutchess","spotify:artist:3r17AfJCCUqC9Lf0OAc73G","Fergie","2006-09-13","https://i.scdn.co/image/ab67616d0000b2734c62f163f672735dda3357e2","1","7","246600","https://p.scdn.co/mp3-preview/ba1380303365ab2106f43e1647c7a09e2eef35fc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","USUM70609119","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap","0.81","0.76","0","-6.447","1","0.232","0.301","0","0.103","0.56","130.991","4","","Will I Am / Fergie LP1","C © 2006 A&M Records, P ℗ 2006 A&M Records"
"spotify:track:2vG1yrWSMiL6egg6w4e9ma","Free Your Mind","spotify:artist:5fikk4h5qbEebqK2Fc6e48","En Vogue","spotify:album:7d2qNq4zap02SoWdvr0caA","Funky Divas","spotify:artist:5fikk4h5qbEebqK2Fc6e48","En Vogue","1992-03-24","https://i.scdn.co/image/ab67616d0000b27350638bf4b6a49dce27bc4ff5","1","4","293105","https://p.scdn.co/mp3-preview/1534e3c452634d8b73c9c1fd498910cd9090fed6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USEW19900116","spotify:user:bradnumber1","2021-08-08T09:26:31Z","contemporary r&b,girl group,hip pop,new jack swing,r&b,urban contemporary","0.765","0.831","7","-6.522","1","0.0565","0.0894","0","0.393","0.809","100.026","4","","Rhino Atlantic","C © 1992 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States., P ℗ 1992 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:6ZQIKSFLoonDStQchogVdC","Untouchable (Originally Performed by Taylor Swift) [Vocal Version]","spotify:artist:1Lc0W6fVtIyzVXEOV6BbYi","Musical Creations Karaoke","spotify:album:6f6OwuxVOEd0Xdle3G98v5","Untouchable (Originally Performed by Taylor Swift) [Karaoke Version]","spotify:artist:1Lc0W6fVtIyzVXEOV6BbYi","Musical Creations Karaoke","2014-07-21","https://i.scdn.co/image/ab67616d0000b273c475f58b18b4687242702a48","1","1","316212","https://p.scdn.co/mp3-preview/90823f0c8beb0461ddaf2e8ed0610ef4cf435bee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","US8K21206705","spotify:user:bradnumber1","2021-08-08T09:26:31Z","karaoke","0.539","0.344","5","-11.118","1","0.0421","0.568","0","0.101","0.452","199.942","4","","Musical Creations","C (C) 2014 Musical Creations Karaoke"
"spotify:track:74Hy0E0huf9VS853otOC0m","From The Sea","spotify:artist:3yW6jTzGjHUUkLvLkjLOVn","Eskimo Joe","spotify:album:0Q2I3pfKvD9w65qULwIxwW","From The Sea","spotify:artist:3yW6jTzGjHUUkLvLkjLOVn","Eskimo Joe","2004","https://i.scdn.co/image/ab67616d0000b2737e9073816e61ccb4dcb72421","1","1","203146","https://p.scdn.co/mp3-preview/56abd5af47f5763c6d2d8c691484c26092635997?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUMU00400051","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian alternative rock,australian rock,perth indie","0.582","0.939","8","-3.305","0","0.0342","0.0628","0.0000449","0.0855","0.273","130.023","4","","WM Australia","C © 2004 Mushroom Records, P ℗ 2004 Mushroom Records"
"spotify:track:2NjO87HyT80fsgejd3PLYW","Dance To This (feat. Ariana Grande)","spotify:artist:3WGpXCj9YhhfX11TToZcXP, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Troye Sivan, Ariana Grande","spotify:album:3MYJYd73u0SatCnRVvRJ3M","Bloom","spotify:artist:3WGpXCj9YhhfX11TToZcXP","Troye Sivan","2018-08-31","https://i.scdn.co/image/ab67616d0000b273aae542061ac42ee04779fb2f","1","6","231846","https://p.scdn.co/mp3-preview/f1d24e8a12e82dba75f9dd181d623bcb97879868?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","AUUM71800523","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,pop,viral pop,pop","0.736","0.756","11","-7.099","1","0.047","0.00632","0.00569","0.106","0.712","117.015","4","","EMI Recorded Music Australia Pty Ltd","C © 2019 Universal Music Australia Pty Ltd., P ℗ 2019 Universal Music Australia Pty Ltd."
"spotify:track:1ESxXEaYZ3CvkVqBdSHZiS","Into The Dark","spotify:artist:06y1hH4hu3rcTUXHJevPCf","Ben Lee","spotify:album:0C8dhLSMjGZI2dSCiRrVNN","Awake Is the New Sleep","spotify:artist:06y1hH4hu3rcTUXHJevPCf","Ben Lee","2005-02-22","https://i.scdn.co/image/ab67616d0000b273b77411b9680509da42f83ddc","1","7","166893","https://p.scdn.co/mp3-preview/a90d9f32a863055afca2f50e2424e4e65fe3de34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","US27Q0460707","spotify:user:bradnumber1","2022-02-03T10:00:53Z","australian alternative rock,australian pop,australian rock","0.779","0.719","7","-7.004","1","0.0279","0.0989","0","0.111","0.936","125.996","4","","WM Australia","C © 2005 Ten Finger Records, Inc., P ℗ 2005 Ten Finger Records, Inc., under exclusive licence to Warner Music Australia Pty Limited"
"spotify:track:1Xhz8EjC4GChCe46aR0MFy","Happenin' All Over Again - Radio","spotify:artist:3KT9AeoTUPHKnntwQxlP9S","Young Divas","spotify:album:6uMZgyfpavnYnGa9pOWA70","Young Divas","spotify:artist:3KT9AeoTUPHKnntwQxlP9S","Young Divas","2006-11-14","https://i.scdn.co/image/ab67616d0000b2736b39fff29de478c2a2e8b189","1","5","208346","https://p.scdn.co/mp3-preview/5ac654a40a8d77e805c0d703152e5eded192de15?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","AUBM00600794","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop","0.617","0.752","8","-9.907","1","0.0547","0.000957","0.00000751","0.305","0.856","124.038","4","","Sony BMG Music Entertainment","P (P) 2006 SONY BMG MUSIC ENTERTAINMENT (AUSTRALIA) PTY LIMITED"
"spotify:track:6UqKslmiLujULn7mpfbpaC","You've Never Been This Far Before","spotify:artist:7gi3jmwpUpNWdswT8eEprF","Conway Twitty","spotify:album:6LxTxevkTD8O8kiAtCqaAc","Hello Darlin' 15 #1 Hits","spotify:artist:7gi3jmwpUpNWdswT8eEprF","Conway Twitty","2005-04-21","https://i.scdn.co/image/ab67616d0000b273e37e2e917f39d60c7f8bfb57","1","15","192893","https://p.scdn.co/mp3-preview/a21c22b31b117f6a99e637118b923f9d88c6019d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USDMG0514715","spotify:user:bradnumber1","2021-08-08T09:26:31Z","arkansas country,classic country pop,country,country rock","0.702","0.339","10","-14.214","1","0.0359","0.679","0","0.103","0.672","133.315","4","","Dualtone Music Group, Inc.","C 2005 Dualtone Music Group, Inc., P 2005 Dualtone Music Group, Inc."
